GeneID	GeneName	GeneDescription	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu	Asendabo_v_Moz	Chewaka_v_Moz	Tolay_v_Moz	Ethiopia_v_Dongola	Gou_v_Moz
AGAP006466			0.89	0.414	0.982	0.656	0.931											0.542	0.636	0.01			0.873		
AGAP003497			0.89	0.055	0.317	0.071	0.528	0.466	0.001	0.288	0.289	0.259	0.395	0.041	0.116	0.004	0.052	0.084	0.771	0.337	0.03	0.273	0.037	0.779	0.0
AGAP010382	Ars2	Serrate RNA effector molecule homolog [Source:UniProtKB/Swiss-Prot;Acc:Q5TUF1]	0.891	0.717	0.0	0.335	0.0	0.644	0.285	0.002	0.149	0.701	0.107	0.39	0.006	0.599	0.072	0.0	0.0	0.085	0.861	0.851	0.213	0.19	0.64
AGAP001357		beta-catenin-like protein 1 [Source:VB Community Annotation]	0.892	0.686	0.833	0.191	0.412	0.077	0.728	0.468	0.27	0.077	0.221	0.0	0.0	0.043	0.167	0.0	0.106	0.0	0.04	0.829	0.021	0.556	0.006
AGAP003439			0.892	0.001	0.059	0.296	0.93	0.12	0.989	0.543	0.851	0.0	0.0	0.0	0.0	0.002	0.0	0.11	0.0	0.037	0.0	0.143	0.0	0.04	0.01
AGAP028538			0.892	0.977	0.004	0.909	0.158	0.489	0.022	0.848	0.532	0.979	0.541	0.564	0.197	0.201	0.044	0.0	0.475	0.0	0.0	0.0	0.0	0.828	0.297
AGAP009342	GSTU3	glutathione S-transferase unclassified 3 [Source:VB Community Annotation]	0.892	0.327	0.0	0.007	0.011	0.21	0.06	0.288	0.238	0.88	0.707	0.183	0.032	0.204	0.038	0.403	0.845	0.0	0.0	0.004	0.0	0.691	0.415
AGAP011574			0.892	0.928	0.033	0.277	0.077	0.129	0.082	0.813	0.312	0.541	0.838	0.524	0.906	0.872	0.338	0.034	0.0	0.0	0.0	0.346	0.004	0.621	0.652
AGAP008136		peptidyl-prolyl cis-trans isomerase-like 4 [Source:VB Community Annotation]	0.892	0.239	0.182	0.312	0.301	0.705	0.52	0.124	0.133	0.802	0.128	0.4	0.008	0.489	0.036	0.156	0.0	0.0	0.775	0.9	0.855	0.912	0.434
AGAP013506			0.893	0.111	0.001	0.033	0.002	0.621	0.484	0.638	0.09	0.257	0.598	0.063	0.848	0.28	0.422	0.037	0.03	0.001	0.0	0.046	0.021	0.15	0.003
AGAP004633		sodium-independent sulfate anion transporter [Source:VB Community Annotation]	0.894	0.28	0.656	0.916	0.0	0.0	0.042	0.581	0.003	0.222	0.45	0.902	0.53	0.229	0.519	0.345	0.0	0.727	0.55	0.353	0.223	0.535	0.057
AGAP010388		glucuronyl/N-acetylglucosaminyl transferase EXT1 [Source:VB Community Annotation]	0.894	0.008	0.554	0.792	0.553	0.761	0.667	0.743	0.99	0.117	0.016	0.127	0.022	0.125	0.029	0.874	0.024	0.911	0.0	0.014	0.012	0.001	0.283
AGAP001812	IR75h.2	ionotropic receptor IR75h.2 [Source:VB Community Annotation]	0.894	0.395	0.851	0.658	0.932	0.825	0.795		0.861		0.934	0.158	0.178	0.244		0.39	0.299	0.082			0.923	0.305	0.081
AGAP008901			0.894	0.006	0.06	0.045	0.0	0.248	0.46	0.295	0.678	0.437	0.045	0.351	0.056	0.848	0.274	0.926	0.045	0.633	0.0	0.0	0.0	0.915	0.063
AGAP007755			0.894	0.0	0.0	0.0	0.0	0.127	0.008	0.0	0.0	0.004	0.0	0.002	0.0	0.001	0.0	0.931	0.0	0.157	0.002	0.001	0.123	0.128	0.922
AGAP002791		tRNA-dihydrouridine synthase 4 [Source:VB Community Annotation]	0.894	0.282	0.84	0.184	0.697	0.047	0.579	0.618	0.263	0.007	0.741	0.032	0.309	0.16	0.731	0.05	0.459	0.542	0.189	0.313	0.282	0.292	0.497
AGAP002433			0.895	0.358	0.02	0.549	0.442	0.176	0.032	0.275	0.169	0.888	0.007	0.719	0.0	0.848	0.057	0.048	0.747	0.001	0.139	0.922	0.478	0.834	0.06
AGAP012917		ADP-ribosylation factor-like protein 2-binding protein [Source:VB Community Annotation]	0.895	0.268	0.377	0.829	0.107	0.041	0.8	0.574	0.149								0.771	0.794	0.985	0.495	0.903	0.11	
AGAP005777		Chloride channel protein [Source:UniProtKB/TrEMBL;Acc:Q7Q6L5]	0.896	0.24	0.0	0.147	0.05	0.753	0.966	0.994	0.463	0.705	0.829	0.792	0.7	0.952	0.941	0.659	0.848	0.0	0.1	0.076	0.533	0.284	0.063
AGAP001803			0.896	0.494	0.002	0.124	0.19	0.694	0.588	0.766	0.932	0.869	0.0	0.914	0.0	0.51	0.0	0.714	0.38	0.25	0.745	0.663	0.155	0.406	0.0
AGAP001264		Plasma glutamate carboxypeptidase [Source:VB Community Annotation]	0.897	0.026	0.251	0.024	0.772	0.65	0.536	0.0	0.0	0.768	0.007	0.66	0.01	0.862	0.0	0.555	0.018	0.0	0.948	0.691	0.575	0.824	0.546
AGAP005048		anaphase-promoting complex subunit 2 [Source:VB Community Annotation]	0.897	0.224	0.229	0.342	0.945	0.4	0.743	0.653	0.135	0.194	0.57	0.037	0.298	0.047	0.315	0.194	0.527	0.001	0.984	0.367	0.637	0.574	0.232
AGAP006178		troponin C [Source:VB Community Annotation]	0.897	0.0	0.0	0.828	0.056	0.174	0.979	0.0	0.006	0.316	0.001	0.006	0.0	0.524	0.007	0.014	0.003	0.0	0.0	0.0	0.0	0.074	0.0
AGAP028217			0.897		0.922	0.752	0.843		0.851		0.845				0.815	0.338	0.324	0.807	0.692	0.0			0.762		0.931
AGAP004262	TO3	takeout 3 [Source:VB Community Annotation]	0.897	0.442	0.005	0.0	0.0	0.204	0.981	0.0	0.0	0.679	0.0	0.336	0.0	0.151	0.0	0.0	0.82	0.0	0.001	0.857	0.002	0.035	0.022
AGAP011964			0.897	0.818	0.0	0.444	0.003	0.911	0.625	0.717	0.982	0.068	0.009	0.02	0.002	0.86	0.0	0.16	0.033	0.879	0.293	0.594	0.579	0.03	0.184
AGAP009640	Or1	odorant receptor 1 [Source:VB Community Annotation]	0.897	0.259	0.984	0.308	0.533	0.919	0.987	0.644	0.922	0.864	0.975		0.741	0.322		0.391	0.908	0.152	0.643		0.786	0.754	0.933
AGAP009862			0.898	0.18	0.688	0.007	0.121	0.873	0.511	0.264	0.373	0.025	0.306	0.14	0.015	0.577	0.001	0.372	0.702	0.0	0.084	0.823	0.018	0.076	0.725
AGAP002758		E3 ubiquitin-protein ligase RNF115/126 [Source:VB Community Annotation]	0.898	0.512	0.245	0.584	0.93	0.279	0.811	0.592	0.846	0.016	0.644	0.038	0.509	0.253	0.967	0.299	0.838	0.801	0.019	0.999	0.913	0.879	0.399
AGAP012112		glucose dehydrogenase (acceptor) [Source:VB Community Annotation]	0.898	0.153	0.525	0.0	0.0	0.276	0.406	0.19	0.114	0.511	0.0	0.886	0.0	0.617	0.0	0.145	0.0	0.0	0.87	0.679	0.259	0.074	0.142
AGAP006532		UDPglucose 6-dehydrogenase [Source:VB Community Annotation]	0.898	0.362	0.204	0.902	0.528	0.178	0.169	0.001	0.0	0.014	0.018	0.045	0.032	0.004	0.005	0.245	0.661	0.004	0.0	0.16	0.157	0.236	0.278
AGAP004875			0.898	0.514	0.443	0.429	0.098	0.783	0.653	0.459	0.792	0.633		0.77	0.879	0.954		0.54	0.585	0.065	0.39		0.177	0.992	0.458
AGAP012453		hexosaminidase [Source:VB Community Annotation]	0.899	0.0	0.018	0.0	0.09	0.985	0.978	0.629	0.3	0.115	0.958	0.121	0.962	0.635		0.013	0.622	0.232	0.0	0.696	0.0	0.355	0.063
AGAP000251			0.9	0.862	0.977	0.042	0.197	0.888	0.188	0.792	0.73	0.869	0.176	0.714	0.084	0.662	0.075	0.819	0.776	0.013	0.293	0.612	0.851	0.0	0.465
AGAP000878		achaete-scute complex protein [Source:VB Community Annotation]	0.9	0.883	0.648	0.771	0.87	0.997	0.932			0.976	0.79			0.832		0.475	0.587	0.871			0.83		0.898
AGAP010438		nuclear receptor subfamily 0 group A [Source:VB Community Annotation]	0.9	0.776	0.004	0.01	0.022	0.775	0.121	0.091	0.034	0.203	0.089	0.839	0.001	0.302	0.037	0.0	0.093	0.014	0.531	0.644	0.331	0.846	0.0
AGAP010686			0.9	0.681	0.002	0.427	0.513	0.832	0.652	0.778	0.944	0.024	0.996	0.102	0.673	0.015	0.861	0.63	0.76	0.811	0.0	0.155	0.008	0.251	0.816
AGAP006215	GPRMTH1	methuselah receptor 1 [Source:VB Community Annotation]	0.9	0.313	0.55	0.802	0.094	0.277	0.592	0.613	0.524	0.36	0.312	0.608	0.568	0.964	0.966	0.002	0.823	0.909	0.549	0.555	0.002	0.853	0.879
AGAP009273		Seminal fluid protein HACP027 [Source:VB Community Annotation]	0.9	0.514	0.061	0.816	0.271	0.298	0.645	0.566	0.02			0.205	0.284	0.0	0.09	0.0	0.0		0.0	0.065	0.011	0.744	0.607
AGAP011573			0.9	0.826	0.301	0.426	0.436	0.97	0.061	0.189	0.08	0.891	0.898	0.5	0.463	0.217	0.159	0.194	0.301	0.416	0.313	0.337	0.198	0.455	0.534
AGAP002988		DNA excision repair protein ERCC-2 [Source:VB Community Annotation]	0.9	0.293	0.975	0.161	0.741	0.938	0.773	0.542	0.46	0.723	0.042	0.407	0.0	0.372	0.0	0.08	0.068	0.0	0.315	0.832	0.263	0.006	0.002
AGAP009703		ubiquitin-conjugating enzyme E2 variant [Source:VB Community Annotation]	0.9	0.487	0.062	0.063	0.0	0.217	0.159	0.687	0.303	0.413	0.001	0.508	0.001	0.023	0.0	0.01	0.0	0.0	0.012	0.03	0.086	0.587	0.003
AGAP011204		aubergine [Source:VB Community Annotation]	0.9	0.005	0.532	0.013	0.0	0.73	0.352	0.107	0.118	0.044	0.0	0.044	0.0	0.023	0.0	0.052	0.73	0.0	0.0	0.0	0.007	0.342	0.037
AGAP004507		Dedicator of cytokinesis [Source:VB Community Annotation]	0.901	0.941	0.002	0.0	0.002	0.097	0.685	0.807	0.366	0.0	0.19	0.001	0.262	0.007	0.31	0.667	0.397	0.048	0.368	0.269	0.736	0.14	0.195
AGAP011515		cytoplasmic actin [Source:VB Community Annotation]	0.901	0.89	0.01	0.001	0.016	0.159	0.598	0.0	0.005	0.826	0.0	0.396	0.0	0.587	0.0	0.983	0.889	0.023	0.0	0.0	0.0	0.0	0.0
AGAP012047		arylsulfatase B precursor [Source:VB Community Annotation]	0.901	0.212	0.872	0.103	0.012	0.004	0.0	0.184	0.019	0.802	0.479	0.164	0.05	0.732	0.424	0.794	0.217	0.954	0.001	0.002	0.001	0.55	0.901
AGAP005462			0.901	0.091	0.644	0.59	0.74	0.111	0.805	0.047	0.021	0.33	0.612	0.642	0.04	0.199	0.612	0.004	0.948	0.0	0.096	0.839	0.375	0.704	0.078
AGAP013524			0.901	0.39	0.875	0.592	0.352	0.908	0.382	0.529	0.888	0.18	0.538	0.08	0.835	0.072	0.811	0.858	0.659	0.262	0.048	0.177	0.205	0.007	0.209
AGAP001386		remodeling and spacing factor 1 [Source:VB Community Annotation]	0.902	0.051	0.642	0.0	0.213	0.099	0.004	0.374	0.462	0.016	0.008	0.017	0.005	0.004	0.003	0.357	0.59	0.0	0.0	0.015	0.0	0.887	0.002
AGAP003902		anaphase-promoting complex subunit 7 [Source:VB Community Annotation]	0.902	0.818	0.059	0.576	0.603	0.804	0.263	0.247	0.115	0.202	0.004	0.252	0.004	0.88	0.122	0.768	0.018	0.002	0.026	0.624	0.915	0.417	0.002
AGAP002299		XK-related protein [Source:UniProtKB/TrEMBL;Acc:Q7QBT4]	0.902	0.083	0.043	0.0	0.745	0.177	0.42	0.265	0.001	0.0	0.133	0.001	0.029	0.0	0.04	0.287	0.013	0.673	0.146	0.059	0.026	0.207	0.405
AGAP006720			0.902		0.64	0.997	0.229	0.944	0.897		0.952				0.735			0.947	0.262	0.928			0.693	0.532	0.949
AGAP007446			0.902	0.009	0.217	0.084	0.026	0.738	0.516	0.563	0.649	0.511	0.449			0.92		0.633	0.406	0.0	0.763		0.878	0.534	0.067
AGAP008305		phosphoglucomutase [Source:VB Community Annotation]	0.902	0.511	0.005	0.0	0.466	0.016	0.029	0.0	0.001	0.998	0.516	0.539	0.815	0.716	0.722	0.713	0.461	0.0	0.876	0.386	0.487	0.417	0.012
AGAP010220		Proliferating cell nuclear antigen [Source:UniProtKB/TrEMBL;Acc:Q7Q0Q0]	0.902	0.001	0.0	0.021	0.501	0.0	0.009	0.0	0.004	0.326	0.005	0.9	0.0	0.875	0.0	0.077	0.0	0.809	0.66	0.975	0.435	0.049	0.0
AGAP011351		Rab6-interacting [Source:VB Community Annotation]	0.902	0.091	0.059	0.523	0.916	0.522	0.694	0.039	0.004	0.857	0.909	0.876	0.855	0.522	0.875	0.345	0.144	0.0	0.134	0.002	0.066	0.59	0.554
AGAP001158			0.903	0.681	0.0	0.225	0.06	0.854	0.661	0.551	0.873	0.659	0.11	0.93	0.002	0.441	0.0	0.89	0.021	0.0	0.009	0.987	0.239	0.038	0.029
AGAP003271		dynein, axonemal, heavy chain 5 [Source:VB Community Annotation]	0.903	0.204	0.0	0.15	0.1	0.02	0.0	0.956	0.496	0.382	0.045	0.098	0.014	0.137	0.003	0.102	0.378	0.008	0.0	0.301	0.447	0.065	0.0
AGAP005650		(acyl-carrier-protein) S-malonyltransferase [Source:VB Community Annotation]	0.903	0.869	0.011	0.266	0.462	0.975	0.44	0.822	0.468	0.517	0.24	0.181	0.299	0.829	0.05	0.722	0.881	0.252	0.847	0.788	0.938	0.523	0.529
AGAP011660			0.903	0.002	0.006	0.0	0.003	0.628	0.22	0.085	0.072	0.044	0.321	0.006	0.094	0.672	0.814	0.014	0.098	0.0	0.539	0.36	0.404	0.292	0.098
AGAP029139			0.904	0.002	0.695	0.0	0.0	0.974	0.437	0.516	0.15	0.851	0.563	0.851	0.313	0.324	0.643	0.95	0.835	0.502	0.267	0.302	0.008	0.039	0.019
AGAP005460		phosphopantetheine adenylyltransferase / dephospho-CoA kinase [Source:VB Community Annotation]	0.904	0.81	0.032	0.793	0.967	0.026	0.122	0.257	0.587	0.205	0.003	0.037	0.011	0.064	0.114	0.048	0.427	0.525	0.605	0.96	0.065	0.569	0.946
AGAP011358			0.904	0.972	0.651	0.016	0.2	0.942	0.793	0.588	0.245	0.931	0.534	0.816	0.289	0.903	0.768	0.15	0.938	0.373	0.711	0.348	0.127	0.76	0.934
AGAP008414		alpha-methylacyl-CoA racemase [Source:VB Community Annotation]	0.905	0.104	0.257	0.431	0.177	0.404	0.886	0.045	0.096	0.302	0.962	0.625	0.732	0.802	0.477	0.312	0.768	0.393	0.154	0.015	0.616	0.001	0.976
AGAP005228	Med9	mediator of RNA polymerase II transcription subunit 9 [Source:VB Community Annotation]	0.905	0.862	0.252	0.632	0.883	0.969	0.86	0.062	0.001	0.019	0.46	0.091	0.709	0.007	0.287	0.215	0.641	0.382	0.001	0.002	0.389	0.015	0.973
AGAP005217			0.906	0.88	0.233	0.617	0.213	0.012	0.031	0.007	0.0			0.0	0.094	0.0	0.012	0.078	0.373	0.213	0.812	0.832	0.088	0.202	0.55
AGAP003178	GRX2	glutaredoxin [Source:VB Community Annotation]	0.907	0.009	0.74	0.0	0.246	0.48	0.824	0.812	0.07	0.437	0.17	0.708	0.055	0.56	0.076	0.536	0.919	0.132	0.851	0.125	0.677	0.0	0.048
AGAP006800			0.907	0.591	0.154	0.1	0.511	0.396	0.0	0.897	0.979	0.241	0.934	0.133	0.962	0.288	0.944	0.881	0.992	0.005	0.031	0.12	0.159	0.122	0.0
AGAP006903		ST6Gal [Source:VB Community Annotation]	0.908	0.744	0.001	0.194	0.662	0.855	0.023	0.125	0.039	0.567	0.058	0.029	0.0	0.131	0.015	0.003	0.311	0.0	0.001	0.004	0.006	0.373	0.733
AGAP009833		voltage-dependent anion-selective channel protein 2 [Source:VB Community Annotation]	0.908	0.0	0.596	0.098	0.403	0.218	0.811	0.318	0.463	0.888	0.001	0.807	0.004	0.641	0.0	0.247	0.762	0.184	0.0	0.001	0.0	0.02	0.338
AGAP001782			0.908	0.331	0.0	0.156	0.0	0.981	0.469	0.33	0.663	0.497	0.825	0.275	0.502	0.612	0.851	0.151	0.207	0.006	0.281	0.788	0.251	0.0	0.0
AGAP002598			0.908	0.871	0.683	0.156	0.28	0.285	0.083	0.054	0.01	0.535	0.245	0.42	0.174	0.298	0.093	0.248	0.012	0.947	0.731	0.411	0.031	0.083	0.81
AGAP003049		stearoyl-CoA desaturase (delta-9 desaturase) [Source:VB Community Annotation]	0.908	0.329	0.149	0.962	0.0	0.328	0.656	0.835	0.874	0.151	0.001	0.008	0.0	0.299	0.015	0.031	0.768	0.88	0.0	0.0	0.0	0.167	0.012
AGAP003085		splicing factor 3A [Source:VB Community Annotation]	0.908	0.399	0.34	0.573	0.913	0.55	0.944	0.831	0.968	0.977	0.0	0.603	0.0	0.629	0.011	0.365	0.0	0.174	0.761	0.507	0.087	0.666	0.634
AGAP004506	pburs	Partner of bursicon [Source:UniProtKB/Swiss-Prot;Acc:Q566B3]	0.908	0.433	0.014	0.135	0.765				0.89	0.962				0.791		0.085	0.494	0.246			0.628		0.179
AGAP004728			0.908	0.29	0.147	0.183	0.44	0.604	0.725	0.029	0.088	0.15	0.835	0.517	0.787	0.827	0.31	0.146	0.569	0.0	0.0	0.101	0.0	0.925	0.236
AGAP005825		acylglycerol kinase [Source:VB Community Annotation]	0.908	0.726	0.63	0.001	0.665	0.812	0.252	0.918	0.854	0.114	0.514	0.788	0.356	0.524	0.928	0.022	0.343	0.577	0.012	0.0	0.0	0.757	0.107
AGAP007270			0.908	0.693	0.075	0.434	0.924	0.981	0.471	0.731	0.539	0.573	0.955	0.41	0.735	0.996	0.428	0.873	0.833	0.366	0.049	0.321	0.091	0.876	0.257
AGAP007323			0.908	0.96	0.858	0.79	0.837	0.807	0.891		0.688	0.957	0.884		0.994	0.837		0.662	0.906	0.154			0.767		0.964
AGAP007983		lunapark [Source:VB Community Annotation]	0.908	0.127	0.006	0.077	0.544	0.779	0.153	0.972	0.156	0.501	0.292	0.67	0.013	0.872	0.045	0.014	0.098	0.0	0.0	0.0	0.0	0.869	0.149
AGAP012192		DNA mismatch repair protein MLH1 [Source:VB Community Annotation]	0.908	0.257	0.606	0.972	0.51	0.813	0.482	0.357	0.715	0.155	0.089	0.352	0.005	0.58	0.017	0.0	0.68	0.0	0.034	0.477	0.003	0.0	0.847
AGAP013297			0.908	0.933	0.844	0.872	0.718	0.628	0.555	0.46	0.498	0.888	0.809	0.911	0.918	0.827	0.791	0.128	0.57	0.856			0.949	0.875	0.67
AGAP000434		dolichyl-diphosphooligosaccharide--protein glycosyltransferase [Source:VB Community Annotation]	0.909	0.011	0.573	0.011	0.001	0.975	0.271	0.369	0.007	0.027	0.001	0.085	0.002	0.005	0.0	0.007	0.44	0.0	0.001	0.054	0.368	0.298	0.088
AGAP007767			0.909	0.066	0.0	0.0	0.0	0.227	0.013	0.619	0.973	0.903	0.0	0.068	0.0	0.029	0.0	0.185	0.324	0.855	0.001	0.0	0.029	0.0	0.0
AGAP008205	CYP6R1	cytochrome P450 [Source:VB Community Annotation]	0.909	0.38	0.808	0.813	0.105	0.935	0.769	0.605	0.848	0.679	0.63	0.586	0.552	0.488		0.979	0.169	0.436	0.774		0.88	0.557	0.0
AGAP001411		BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Source:VB Community Annotation]	0.909	0.0	0.021	0.288	0.87	0.739	0.01	0.0	0.009	0.0	0.432	0.009	0.164	0.214	0.16	0.698	0.671	0.0	0.088	0.652	0.782	0.001	0.001
AGAP005014			0.909	0.826	0.063	0.142	0.042	0.924	0.826	0.415	0.837	0.251	0.001	0.641	0.0	0.458	0.0	0.0	0.0	0.009	0.226	0.016	0.247	0.006	0.007
AGAP004191	Med22	Mediator of RNA polymerase II transcription subunit 22 [Source:UniProtKB/Swiss-Prot;Acc:Q7QB45]	0.91	0.555	0.155	0.564	0.35	0.434	0.919	0.122	0.034	0.623	0.161	0.78	0.206	0.384	0.947	0.077	0.175	0.251	0.009	0.046	0.001	0.1	0.272
AGAP009095			0.91	0.82	0.001	0.117	0.235	0.512	0.584	0.766	0.486	0.518	0.454	0.33	0.313	0.029	0.022	0.02	0.899	0.085	0.0	0.32	0.0	0.732	0.021
AGAP010580			0.91	0.662	0.884	0.02	0.0	0.629	0.575	0.0	0.0	0.155	0.038	0.007	0.012	0.234	0.001	0.334	0.0	0.46	0.208	0.529	0.907	0.0	0.829
AGAP002293		intraflagellar transport 81 homolog [Source:VB Community Annotation]	0.91	0.018	0.0	0.592	0.65	0.261	0.017	0.002	0.002	0.322	0.0	0.553	0.0	0.239	0.0	0.0	0.793	0.0	0.418	0.179	0.131	0.585	0.001
AGAP004718			0.91	0.066	0.018	0.006	0.415	0.549	0.582	0.073	0.065	0.128	0.028	0.0	0.0	0.003	0.0	0.0	0.281	0.0	0.964	0.607	0.088	0.965	0.14
AGAP009222		DNA ligase 1 [Source:VB Community Annotation]	0.91	0.0	0.208	0.028	0.424	0.164	0.075	0.876	0.696	0.671	0.0	0.408	0.0	0.566	0.0	0.696	0.064	0.023	0.067	0.02	0.054	0.12	0.002
AGAP001301		Bardet-Biedl syndrome 5 protein [Source:VB Community Annotation]	0.91	0.725	0.669	0.602	0.782	0.462	0.234	0.918	0.675	0.518	0.515	0.769	0.854	0.958	0.829	0.84	0.087	0.182	0.989	0.802	0.831	0.755	0.129
AGAP003607		Cad96Cb, isoform B [Source:UniProtKB/TrEMBL;Acc:A0A1S4GJ87]	0.91	0.497	0.028	0.118	0.0	0.777	0.741	0.184	0.156	0.808	0.039	0.295	0.002	0.071	0.0	0.514	0.785	0.0	0.649	0.522	0.754	0.774	0.156
AGAP006548		glycine cleavage system H protein [Source:VB Community Annotation]	0.91	0.396	0.0	0.017	0.003	0.559	0.024	0.0	0.0	0.353	0.219	0.362	0.24	0.027	0.946	0.0	0.0	0.049	0.001	0.279	0.028	0.0	0.0
AGAP009486		V-type H+-transporting ATPase 54 kD subunit [Source:VB Community Annotation]	0.91	0.007	0.0	0.908	0.218	0.0	0.102	0.0	0.0	0.001	0.0	0.006	0.0	0.165	0.0	0.162	0.0	0.0	0.257	0.148	0.492	0.024	0.666
AGAP001756		solute carrier family 44, member 3 [Source:VB Community Annotation]	0.911	0.006	0.487	0.611	0.542	0.146	0.462	0.962	0.002	0.425	0.727	0.593	0.493	0.901	0.201	0.039	0.275	0.0	0.052	0.001	0.062	0.936	0.857
AGAP009011			0.911	0.381	0.471	0.65	0.203	0.524	0.231		0.474	0.798	0.985	0.992	0.7	0.918		0.776	0.386	0.151			0.599		0.189
AGAP001403		protein Mpv17 [Source:VB Community Annotation]	0.911	0.246	0.938	0.907	0.0	0.793	0.0	0.076	0.377	0.674	0.804	0.165	0.024	0.55	0.103	0.0	0.0	0.597	0.17	0.413	0.183	0.002	0.001
AGAP001910	RpS3	40S ribosomal protein S3 [Source:VB Community Annotation]	0.911	0.685	0.004	0.0	0.09	0.385	0.463	0.603	0.374	0.796	0.412	0.822	0.449	0.934	0.833	0.833	0.293	0.973	0.0	0.013	0.0	0.001	0.194
AGAP002615			0.911	0.518	0.591	0.137	0.0	0.185	0.157	0.107	0.305	0.089	0.019	0.142	0.024	0.262	0.058	0.277	0.019	0.661	0.0	0.0	0.001	0.716	0.001
AGAP004014	SP11706		0.911	0.712	0.829	0.946	0.329	0.859							0.784			0.926	0.723	0.327			0.928		
AGAP011060		calcium binding protein 39 [Source:VB Community Annotation]	0.911	0.314	0.348	0.988	0.362	0.127	0.633	0.813	0.771	0.0	0.984	0.0	0.952	0.018	0.441	0.633	0.627	0.766	0.163	0.074	0.008	0.024	0.447
AGAP004579	cdk2	cyclin-dependent kinase 2 [Source:VB Community Annotation]	0.912	0.995	0.0	0.139	0.345	0.794	0.833	0.069	0.044	0.275	0.029	0.776	0.0	0.535	0.0	0.231	0.013	0.002	0.51	0.018	0.282	0.0	0.285
AGAP003440			0.912	0.932	0.023	0.0	0.74	0.314	0.62	0.187	0.0	0.651	0.002	0.872	0.044	0.477	0.0	0.088	0.399	0.031	0.39	0.848	0.029	0.104	0.015
AGAP005308			0.912	0.395	0.577	0.034	0.002	0.809	0.85	0.777	0.516	0.983	0.478	0.732	0.229	0.959	0.445	0.001	0.685	0.0	0.41	0.971	0.675	0.136	0.651
AGAP005476			0.912	0.494	0.35	0.273	0.932	0.555	0.448	0.484	0.391	0.101	0.706	0.431	0.641	0.073	0.667	0.828	0.177	0.087	0.093	0.538	0.489	0.408	0.562
AGAP012779			0.912	0.006	0.226	0.172	0.013	0.648	0.547	0.306	0.362	0.971	0.614	0.614	0.95	0.557	0.913	0.835	0.773		0.566	0.795	0.047	0.648	0.603
AGAP002145		inactivation no afterpotential D protein [Source:VB Community Annotation]	0.913	0.0	0.0	0.078	0.0	0.058	0.001	0.0	0.0	0.174	0.0	0.93	0.0	0.186	0.0	0.037	0.0	0.0	0.535	0.881	0.973	0.116	0.006
AGAP004117		G protein-coupled receptor kinase [Source:VB Community Annotation]	0.913	0.0	0.0	0.7	0.0	0.762	0.8	0.203	0.022	0.114	0.506	0.092	0.416	0.003	0.042	0.98	0.983	0.76	0.0	0.0	0.0	0.513	0.428
AGAP007010			0.913	0.038	0.0	0.0	0.913	0.852	0.135	0.009	0.003	0.535	0.121	0.164	0.02	0.447	0.102	0.294	0.134	0.089	0.695	0.157	0.904	0.07	0.0
AGAP013516		mitogen-activated protein kinase kinase kinase 7 [Source:VB Community Annotation]	0.913	0.017	0.296	0.859	0.004	0.738	0.003	0.052	0.011	0.523	0.012	0.385	0.019	0.26	0.006	0.082	0.236	0.0	0.081	0.092	0.065	0.4	0.824
AGAP010435		dynein heavy chain 9, axonemal [Source:VB Community Annotation]	0.913	0.236	0.0	0.07	0.0	0.019	0.001	0.995	0.55	0.954	0.031	0.939	0.005	0.88	0.0	0.211	0.773	0.0	0.0	0.001	0.028	0.476	0.01
AGAP008955		ubiquinol-cytochrome c reductase iron-sulfur subunit [Source:VB Community Annotation]	0.913	0.956	0.0	0.004	0.082	0.016	0.545	0.042	0.005	0.054	0.0	0.224	0.0	0.512	0.0	0.85	0.003	0.019	0.326	0.246	0.183	0.0	0.004
AGAP004240	CycC	cyclin C [Source:VB Community Annotation]	0.914	0.136	0.135	0.021	0.014	0.419	0.816	0.537	0.421	0.695	0.093	0.192	0.014	0.939	0.29	0.066	0.043	0.0	0.607	0.647	0.26	0.358	0.011
AGAP004689			0.914	0.909	0.717	0.0	0.0	0.289	0.48	0.04	0.017	0.836	0.0	0.838	0.012	0.251	0.055	0.99	0.307	0.0	0.005	0.175	0.003	0.859	0.108
AGAP013413			0.914	0.825	0.839	0.576	0.526	0.924	0.987		0.946	0.013	0.372	0.01	0.335	0.075		0.287	0.99	0.0	0.895	0.457	0.854		0.692
AGAP013471			0.914	0.951	0.711	0.269	0.144				0.263					0.618		0.893	0.868	0.836			0.943	0.675	0.411
AGAP028546			0.914	0.71	0.829	0.486	0.835					0.962	0.947			0.856		0.554	0.415	0.021			0.916		
